orchid_id,genus,scientific_name,common_name,growth_type,growth_habit,root_type,native_habitat,sepal_length_cm,sepal_width_cm,petal_length_cm,petal_width_cm,lip_length_cm,lip_width_cm,pseudobulb_height_cm,leaf_length_cm,leaf_width_cm,flower_count,fragrance_intensity,bloom_duration_days,color_pattern,leaf_pattern,leaf_type
528,Cattleya,Cattleya granulosa,Granulated Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.0306013114205,2.1941859692138093,4.154717821622857,3.112985723115478,2.9279267614862388,3.298675508134423,12.358188477913199,12.346376796479309,3.1785010047659554,4,8.867936200075897,10.09284684538725,green_brown_granular,,
529,Cattleya,Cattleya labiata,Corsage Orchid,sympodial,unifoliate,thick_aerial,South_America,5.036701211789912,3.190293071596938,5.101064886461899,5.126665259324559,5.264952780632108,3.9030389385289195,17.312964542929194,22.617191046205125,5.211862234798021,3,6.646922609222452,13.89062354247173,purple_white_lip,,
530,Cattleya,Cattleya walkeriana,Walker's Cattleya,sympodial,unifoliate,thick_aerial,South_America,3.5237153269405734,1.538098250720814,5.426688934319967,2.7011086850244896,2.9704814389939513,3.641488005489039,7.692572845812812,12.12250841430253,4.137953086842223,2,10.41596160473144,5.728400302530389,pink_purple_lip,,
531,Cattleya,Cattleya nobilior,Noble Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.5558723421718454,2.0481417325947024,5.460589921625594,3.271022239415273,3.396256800794359,3.831420546510816,12.432970868018128,17.754061193147642,3.276243008293551,1,7.519179451653498,7.847600432017556,pink_spotted_lip,,
532,Cattleya,Cattleya lueddemanniana,Lueddemann's Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.322382249455009,1.9676762952552003,5.2873952336314165,3.547034848813328,4.638179332492102,3.8346029035731712,8.007113807058616,12.35054267902368,4.794556333224823,2,8.489147759220405,19.036130707468875,yellow_purple_spots,,
533,Cattleya,Cattleya percivaliana,Christmas Orchid,sympodial,unifoliate,thick_aerial,South_America,6.538187072461886,2.6418322276299677,4.922968028992421,4.3927322751002364,4.35136442460802,4.130357220881984,13.553274899418124,27.737370301175957,5.803965805128627,3,8.49411264364456,16.094961323725524,pink_white_lip,,
534,Cattleya,Cattleya schilleriana,Schiller's Cattleya,sympodial,bifoliate,thick_aerial,South_America,2.7955404486547377,2.0334687685029653,4.3104316366763875,3.156745208864299,2.6433525829426845,2.6371859051930704,12.08748394220573,11.838542850883798,3.3201823660014114,5,7.231430473970915,18.53515625146042,green_brown_spots,,
535,Cattleya,Cattleya aclandiae,Acland's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.430877326875091,1.4312946190340443,3.774714753717882,2.235988740435703,2.393246405780862,2.3978620431198814,9.951716922469458,10.888864662627647,4.300695356143968,5,6.231604084777038,16.117944559440165,pink_purple_yellow,,
536,Cattleya,Cattleya mossiae,Easter Orchid,sympodial,unifoliate,thick_aerial,South_America,5.9331945016921,3.871368183639888,6.419127569423093,4.217089988364489,5.801435898302485,5.205936676614862,11.4786026520217,39.12269138610795,6.371858119912103,6,8.962853008637744,11.570329702731776,pink_purple_lip,,
537,Cattleya,Cattleya trianae,Flor de Mayo,sympodial,unifoliate,thick_aerial,South_America,5.751421366820359,2.9173408145291932,5.610873553587341,4.49596044383996,4.5131332926989005,4.421866404888881,15.068076267817126,16.873041773179796,4.543241330276801,3,6.425987455972067,21.200995777008167,white_pink_lip,,
538,Cattleya,Cattleya amethystoglossa,Amethyst Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.659082091840489,2.7222604131574686,5.593800350570325,3.48583007731677,3.2471211877060844,3.727088193079857,15.438439611138554,23.04826602597058,4.3663043014221525,7,7.093381925184391,13.332435513261771,purple_lavender_spots,,
539,Cattleya,Cattleya guttata,Spotted Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.607877243326035,2.380742030884709,5.124034734476034,2.7924520171733063,3.6861145104381823,3.029992033938123,9.834718059784647,20.053273121350067,4.075588744507661,7,11.231660577354608,8.27158694629623,yellow_brown_spots,,
540,Cattleya,Cattleya granulosa,Granulated Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.1441934653564045,2.058129373593446,3.985065704919053,3.201079828430255,3.5187616307965963,3.44273194891303,11.617096473536318,13.342469953614724,3.2152128023257225,5,7.559160585747303,11.33414169219689,green_brown_granular,,
541,Cattleya,Cattleya labiata,Corsage Orchid,sympodial,unifoliate,thick_aerial,South_America,5.499573838586844,3.2892298870585,7.111405213393402,3.0463369367625983,5.9039505286845975,4.657581367948929,15.743043700028746,20.188241438995767,5.305829766898483,2,8.027111094108028,11.102608634761031,purple_white_lip,,
542,Cattleya,Cattleya walkeriana,Walker's Cattleya,sympodial,unifoliate,thick_aerial,South_America,3.9171296322283826,2.279698902505279,4.712009386404088,2.902323990773235,3.6419222836513683,3.5850010367813194,10.94774927980267,12.135268008431739,3.645347792542271,1,9.85524395073656,10.229161234201689,pink_purple_lip,,
543,Cattleya,Cattleya nobilior,Noble Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.751589736667195,2.197505991305481,3.80007329542633,4.296801307805036,2.7914629503521056,3.250080201299168,10.89937000174996,18.855468452728676,4.617159494833809,1,10.873510805931454,12.048030135991414,pink_spotted_lip,,
544,Cattleya,Cattleya lueddemanniana,Lueddemann's Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.571346705767972,3.300970987057919,4.85394286630736,4.016135622246457,4.578924905805795,3.2996223765100554,10.149204029331464,13.555308277226713,4.002626339492,5,5.564013423488027,13.953659179174807,yellow_purple_spots,,
545,Cattleya,Cattleya percivaliana,Christmas Orchid,sympodial,unifoliate,thick_aerial,South_America,6.1189320433043495,2.4035681974638408,6.187094363250528,4.9219317155415245,5.182824251319922,3.488571873925018,12.267245250509195,32.51128899888049,4.609476347468426,3,11.978127000922285,11.253815997720963,pink_white_lip,,
546,Cattleya,Cattleya schilleriana,Schiller's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.699522070323263,1.5039768436788095,3.656748438761939,3.3142328937446717,3.1714693542844223,2.956638314695953,10.893094790849817,17.829051050884747,2.5068651726863402,6,2.122683076543768,15.803364232944894,green_brown_spots,,
547,Cattleya,Cattleya aclandiae,Acland's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.732172937751527,1.7638238434579592,2.8299375521726073,2.3057285021699814,2.2048553186037507,2.1499255593075355,8.199874038474684,8.865316684234928,3.756317152601651,1,8.42176768008663,18.76531624974925,pink_purple_yellow,,
548,Cattleya,Cattleya mossiae,Easter Orchid,sympodial,unifoliate,thick_aerial,South_America,6.349367363478852,3.3230062553642687,6.4697950120419225,4.71350038164681,5.930628842464106,5.1361071741929205,9.714170802886358,23.417450907330284,5.535669114336927,2,8.860898820616955,16.30277023084988,pink_purple_lip,,
549,Cattleya,Cattleya trianae,Flor de Mayo,sympodial,unifoliate,thick_aerial,South_America,5.0795418771510645,3.0969776954587824,5.632075621570283,3.650147203236073,4.81518447750129,2.9775392642634246,11.723889364795438,17.74277880108143,5.725061441851386,3,6.806757126920626,15.301408217273488,white_pink_lip,,
550,Cattleya,Cattleya amethystoglossa,Amethyst Cattleya,sympodial,bifoliate,thick_aerial,South_America,5.316100878496807,2.324122602619037,5.394709171732632,2.3907150170244504,5.551266667588077,4.6972749471457735,10.731511138515067,9.70606169875349,4.430422694644392,5,9.340703888126624,15.348402866214364,purple_lavender_spots,,
551,Cattleya,Cattleya guttata,Spotted Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.211734661146308,2.6963440821758935,4.805417012440786,3.6615576538153967,3.3697267137256857,3.173161473125971,9.13904427126008,16.19647212800475,4.041939265963883,7,7.3511014246148925,11.659568355836685,yellow_brown_spots,,
552,Cattleya,Cattleya granulosa,Granulated Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.167634654987493,1.8322508494822376,3.823815942455382,3.3120998775878268,3.309981576855323,3.038081848231883,11.992170333784575,20.211671338309195,4.251282862298963,7,6.706905911018966,10.460464466669167,green_brown_granular,,
553,Cattleya,Cattleya labiata,Corsage Orchid,sympodial,unifoliate,thick_aerial,South_America,3.7909643692746506,2.653127013366506,5.381717930370971,3.7602595149049334,4.860602411577888,4.785802646065285,12.405111699044335,23.163524132519548,5.613262150601377,2,7.358133539250007,11.942300559731464,purple_white_lip,,
554,Cattleya,Cattleya walkeriana,Walker's Cattleya,sympodial,unifoliate,thick_aerial,South_America,4.465079677677364,2.1954796612680614,4.857351600164586,3.344204400943606,2.8407909299368055,2.9766940496777408,8.398995411610418,14.73164406966861,5.149469098207,2,9.839929025350708,9.884344983388218,pink_purple_lip,,
555,Cattleya,Cattleya nobilior,Noble Cattleya,sympodial,bifoliate,thick_aerial,South_America,5.086458066711476,1.8956639074362471,4.974613940826894,3.534106627218069,4.491223218988238,3.5310256744114974,12.428803046014574,14.902754412033403,3.4588869837899283,1,6.963356386608594,12.86784044761337,pink_spotted_lip,,
556,Cattleya,Cattleya lueddemanniana,Lueddemann's Cattleya,sympodial,bifoliate,thick_aerial,South_America,5.741397821826486,2.206829584756586,4.507814197961033,5.072596139507065,4.884493295258032,2.468931780784178,11.04769790844775,11.07084371599558,3.94437837592627,4,3.874781734011455,16.33164741268816,yellow_purple_spots,,
557,Cattleya,Cattleya percivaliana,Christmas Orchid,sympodial,unifoliate,thick_aerial,South_America,4.768066977503738,3.5509764825942978,6.770221175571063,4.649741922107197,4.53870897547103,5.889766276682205,9.230287110912574,13.983986166963518,5.016216900110935,3,10.80646097427379,14.02771549459437,pink_white_lip,,
558,Cattleya,Cattleya schilleriana,Schiller's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.0221809076528783,1.8218741400542382,4.022359048388126,2.8707543357720033,3.3746127812722335,2.6125251823404465,11.254288182501591,14.592074594013962,2.5515799689956467,3,4.994987637869715,16.043375299263136,green_brown_spots,,
559,Cattleya,Cattleya aclandiae,Acland's Cattleya,sympodial,bifoliate,thick_aerial,South_America,2.984808588471218,1.9399333790520785,3.53952390107514,2.384737587795553,2.8732051713245927,2.203389183558147,7.68950152303742,12.176506232111585,2.44847657032126,2,9.595263129807398,18.49323522160581,pink_purple_yellow,,
560,Cattleya,Cattleya mossiae,Easter Orchid,sympodial,unifoliate,thick_aerial,South_America,6.540541406171095,3.1171666942844176,5.873750897406138,5.163258336002897,6.339755982246896,4.543471481960283,15.1614466825929,14.73098857335041,5.969435025851946,6,7.865300345074414,16.332788185376817,pink_purple_lip,,
561,Cattleya,Cattleya trianae,Flor de Mayo,sympodial,unifoliate,thick_aerial,South_America,4.0247449644815845,2.894054119746475,3.7107184409878626,3.6664312570291226,4.764212396326748,3.8353220141382334,9.858774639483293,22.999862030254143,4.4172297681224615,2,5.318772835344792,16.167583684617107,white_pink_lip,,
562,Cattleya,Cattleya amethystoglossa,Amethyst Cattleya,sympodial,bifoliate,thick_aerial,South_America,6.082001485167353,2.8614011399126174,5.613801567731488,3.717773159496182,4.199891163546288,2.3623506270017502,9.666753064549543,15.373817229830596,2.7000863487619737,11,8.429377905757653,11.413727391091887,purple_lavender_spots,,
563,Cattleya,Cattleya guttata,Spotted Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.113751982801272,1.9188546526497035,4.643862104149585,2.8767906981414275,3.8363716643486163,2.9207582190733823,10.344007531543609,23.587041291735467,3.7025449471837333,11,6.576011080073975,14.843576053730827,yellow_brown_spots,,
564,Cattleya,Cattleya granulosa,Granulated Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.716280620178006,1.5409162592210637,4.026538406151561,2.5365989953951233,3.802053727719522,2.5531312439817824,10.26188796249475,13.083845019685308,3.2860866937152897,7,6.480053471966385,14.535192892809723,green_brown_granular,,
565,Cattleya,Cattleya labiata,Corsage Orchid,sympodial,unifoliate,thick_aerial,South_America,4.717967366006278,2.9155880500187683,4.350726543732009,3.597014450940068,4.723828575099418,4.962683006723998,17.142813948045553,23.4470593605569,4.741921124448367,5,3.6073694010871202,10.493592436818059,purple_white_lip,,
566,Cattleya,Cattleya walkeriana,Walker's Cattleya,sympodial,unifoliate,thick_aerial,South_America,3.7432039191490176,1.936973871067045,4.958313563457833,3.2050011563407335,3.1079180708200838,3.0116979603500873,10.8544950993968,16.78027397109734,4.869832094440372,1,9.2058796603718,11.84163173175999,pink_purple_lip,,
567,Cattleya,Cattleya nobilior,Noble Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.15968257486549,2.2978877274407896,3.570385398613043,3.1865802158414245,4.616964341790051,3.5283351470358357,11.905195489350566,17.793996670059578,3.2898335866706945,4,9.128556398103262,20.29308556701598,pink_spotted_lip,,
568,Cattleya,Cattleya lueddemanniana,Lueddemann's Cattleya,sympodial,bifoliate,thick_aerial,South_America,5.218112356782063,2.2445991902891165,5.151630450407778,3.8219719558149334,5.3802652080372955,3.9236763482784625,19.644795825326,13.183395940577839,4.770882521696375,2,5.94838129170316,13.154773280004491,yellow_purple_spots,,
569,Cattleya,Cattleya percivaliana,Christmas Orchid,sympodial,unifoliate,thick_aerial,South_America,6.484137443988497,3.511280164421257,5.86238006031771,3.76795367357744,4.25341356577785,5.019266119034438,15.16048304395576,19.648283208801868,5.641193007300431,1,8.625712865456787,17.456432107817648,pink_white_lip,,
570,Cattleya,Cattleya schilleriana,Schiller's Cattleya,sympodial,bifoliate,thick_aerial,South_America,2.476281407114625,1.8337813729124899,3.0003929353848777,2.1391029290586037,3.6834783226724084,3.1178498297997352,10.833697086678704,17.05518010316608,3.2121686619403182,3,6.235280036803492,15.30420935294637,green_brown_spots,,
571,Cattleya,Cattleya aclandiae,Acland's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.55803902236808,1.7815253438301628,2.805744875541379,2.1430063923469582,1.5533388610160432,2.620796812869858,9.847319634027906,9.182125430550107,3.4927691291692478,5,8.973624122468099,15.638473196009906,pink_purple_yellow,,
572,Cattleya,Cattleya mossiae,Easter Orchid,sympodial,unifoliate,thick_aerial,South_America,5.79171816807381,3.013063089842707,7.404732924466046,4.006422635883828,4.720315795430457,5.117995937585777,16.82072771599659,42.524652887321494,6.544158224083972,5,9.904312997641705,12.35964753225287,pink_purple_lip,,
573,Cattleya,Cattleya trianae,Flor de Mayo,sympodial,unifoliate,thick_aerial,South_America,6.46249501194737,3.147284647354222,5.339091631413574,3.997064447946055,4.742386059033279,3.7138031382453613,7.895792429303019,17.552328006588226,4.48531502064501,2,5.033928857789439,20.142929867891766,white_pink_lip,,
574,Cattleya,Cattleya amethystoglossa,Amethyst Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.948917470636489,2.468563918361402,5.210968548410207,2.9340332662028334,3.622745124947116,3.9866090446269147,8.787826156481376,17.611913342735196,3.189980324757781,4,8.937864193048865,10.107537018277675,purple_lavender_spots,,
575,Cattleya,Cattleya guttata,Spotted Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.439768708764557,1.5374883432961295,5.605200089720658,3.2445563414019842,3.496003351415876,3.3180442180862606,6.016669374627676,18.66964465818181,5.4000753843197336,12,5.469313084905059,14.38535320173888,yellow_brown_spots,,
576,Cattleya,Cattleya granulosa,Granulated Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.504347680560527,1.4482488832485179,3.6298489655097304,2.952392451678814,3.0717716738771195,2.814221491841014,9.387542020351395,19.734917344391647,4.279303571521892,8,9.964950015194683,7.3902181148557515,green_brown_granular,,
577,Cattleya,Cattleya labiata,Corsage Orchid,sympodial,unifoliate,thick_aerial,South_America,6.26282597719712,2.8025820986031054,5.024679413808538,4.214552732332195,5.199795619511913,5.446180582684038,17.957759383736185,24.314544901184448,5.871744772885208,4,7.627751362370668,13.447164571820114,purple_white_lip,,
578,Cattleya,Cattleya walkeriana,Walker's Cattleya,sympodial,unifoliate,thick_aerial,South_America,3.670119172356162,1.998523006725877,4.928704807066683,3.094122498789776,3.630085945168227,3.760441626185633,13.82001190146547,10.825450148454422,3.645369824355225,3,9.6671064178272,12.568209390357795,pink_purple_lip,,
579,Cattleya,Cattleya nobilior,Noble Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.195664507769637,2.132984630642851,4.800132881216535,3.5852317978436137,5.116069730173031,3.9778519855569336,10.058028510284306,12.850605590583482,3.648568117824784,4,7.388756612451472,16.63264266035426,pink_spotted_lip,,
580,Cattleya,Cattleya lueddemanniana,Lueddemann's Cattleya,sympodial,bifoliate,thick_aerial,South_America,5.0461636484818415,2.727457846405108,5.40633736804581,4.775858440765315,4.365230144677059,3.6683863212775814,9.961159372485962,19.523398778659818,2.603366386702424,4,4.343952463488894,12.286936645376016,yellow_purple_spots,,
581,Cattleya,Cattleya percivaliana,Christmas Orchid,sympodial,unifoliate,thick_aerial,South_America,5.747726024118593,2.915355874537481,5.591609500336594,4.314443273752415,4.874102070359139,5.37000379400082,14.594973381451675,13.738040987815623,6.7301299648744095,2,7.7925444277261535,14.187742662874136,pink_white_lip,,
582,Cattleya,Cattleya schilleriana,Schiller's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.441413997512812,2.3722440358097225,3.592455631599903,2.465047684127013,3.6478981091179645,3.2701127570867325,10.18789814550345,16.296706847792215,3.477387727554657,2,6.244343691917569,22.65996353025569,green_brown_spots,,
583,Cattleya,Cattleya aclandiae,Acland's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.4501273336086014,1.7492176685002125,4.176181272963075,1.554057850883395,3.6208293245687737,1.917616362043706,6.371232915409867,11.697706162012327,3.1267596646359195,3,9.607052144029211,17.451110058777573,pink_purple_yellow,,
584,Cattleya,Cattleya mossiae,Easter Orchid,sympodial,unifoliate,thick_aerial,South_America,4.986230513679873,2.7802969820627395,5.644850659120549,4.813551471365573,6.059709432343522,4.018568260493895,20.347795894293064,24.259043454883447,3.7973918301726344,5,7.580376868881981,13.7636347997591,pink_purple_lip,,
585,Cattleya,Cattleya trianae,Flor de Mayo,sympodial,unifoliate,thick_aerial,South_America,4.517892871437766,3.0964067805345796,4.898294816304238,3.8752372493869505,4.594580735064566,4.3364685646885315,12.732438490726075,21.691342692600223,3.863475892939354,2,8.71895226797699,16.752293427967093,white_pink_lip,,
586,Cattleya,Cattleya amethystoglossa,Amethyst Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.989291710531509,2.6661338138035497,6.346723903229664,3.106713954221075,4.2994233999343905,2.7466966467772234,12.725544119491637,13.834287560761178,3.7001323052524144,5,7.9726576295772595,14.027255644527612,purple_lavender_spots,,
587,Cattleya,Cattleya guttata,Spotted Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.3892449542055836,1.7980743238941983,3.722411987611339,3.128950016542672,3.1012576935847784,4.189245111076365,11.89038245377009,18.596638529070184,2.8876664800706644,6,8.998402745397978,11.8837040117653,yellow_brown_spots,,
588,Cattleya,Cattleya granulosa,Granulated Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.160717953672042,1.2198274941412008,4.957956674199253,3.2992465954864483,3.6053425941477393,3.1423657718190023,11.882711442217882,14.964770700500168,3.605099360833568,6,6.63272778243675,16.634644770735285,green_brown_granular,,
589,Cattleya,Cattleya labiata,Corsage Orchid,sympodial,unifoliate,thick_aerial,South_America,5.129916418627126,2.6185914676819153,7.104892077964466,3.7601982485325807,5.9793895358739135,4.293237246493041,19.387041403450986,30.67642615438555,4.96338352191253,4,4.508864400358128,10.787428019741508,purple_white_lip,,
590,Cattleya,Cattleya walkeriana,Walker's Cattleya,sympodial,unifoliate,thick_aerial,South_America,3.484500322053016,2.3337562731002413,4.595604597041468,3.440869672528762,3.5024552792817767,3.613744039205824,10.519150198038334,15.517278576395222,3.3635086612906018,1,9.013114431213706,10.403998021514642,pink_purple_lip,,
591,Cattleya,Cattleya nobilior,Noble Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.8030212694655794,1.9952013706495912,3.278667728676289,2.6723379207037703,3.6056546880704468,3.605939589414442,12.725948283208158,14.273576128650083,3.3944313885862605,5,6.368742256796745,15.5580389887914,pink_spotted_lip,,
592,Cattleya,Cattleya lueddemanniana,Lueddemann's Cattleya,sympodial,bifoliate,thick_aerial,South_America,5.389125042630874,2.8761868030885718,5.2493061252101905,3.2273461402148538,4.648621827159535,3.7580961747254857,4.153464524757002,20.10014175594414,4.139300953885133,2,4.003435321934106,16.556165908453544,yellow_purple_spots,,
593,Cattleya,Cattleya percivaliana,Christmas Orchid,sympodial,unifoliate,thick_aerial,South_America,4.8466340445805836,2.361390007056553,5.541617642516379,2.9168626476570383,4.860501422712322,4.829419239452352,15.176795710776226,23.84997893396889,6.265352382552116,3,7.069843636742802,15.784046977455061,pink_white_lip,,
594,Cattleya,Cattleya schilleriana,Schiller's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.60424598528779,1.1936551231910193,3.8109514765136674,3.29218401910399,3.463740416513865,3.0783355500916985,5.838809051897707,11.966589280907318,3.7468145786908633,5,4.151852606306868,18.054462457523307,green_brown_spots,,
595,Cattleya,Cattleya aclandiae,Acland's Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.2647357892170406,2.2903149595943293,3.2013014371546893,2.427689298078605,3.303672528605282,3.322035740183156,8.354479759317597,11.166092071379495,2.9634911663645234,4,6.472626503653686,14.414391639512496,pink_purple_yellow,,
596,Cattleya,Cattleya mossiae,Easter Orchid,sympodial,unifoliate,thick_aerial,South_America,5.2191541626902325,3.2706721296726617,8.45473872092612,4.277855582822431,5.911110017076301,5.862233023091412,16.09920275540908,31.791063436840453,4.063055877770278,2,8.010727579277658,13.066337307474342,pink_purple_lip,,
597,Cattleya,Cattleya trianae,Flor de Mayo,sympodial,unifoliate,thick_aerial,South_America,4.990694647152165,2.0114074800040336,6.046917926262767,4.007108792475417,5.173698867299477,5.32912501622471,10.72642142065624,9.97201939718109,5.4170928602374655,2,5.684511193687904,11.467326016511757,white_pink_lip,,
598,Cattleya,Cattleya amethystoglossa,Amethyst Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.845779791824306,3.3854227728529036,4.723765453403168,3.9755581536511593,3.507498323918319,2.7879453407302677,13.967639267172077,19.275078052871415,3.8274377322727404,11,9.621579341487493,15.439461476199115,purple_lavender_spots,,
599,Cattleya,Cattleya guttata,Spotted Cattleya,sympodial,bifoliate,thick_aerial,South_America,3.64383626516471,1.849672775230024,5.264810309807692,2.7457456380968686,4.0546476618210034,3.191964392331838,14.842612311304208,13.803513203017424,4.800353071144079,7,7.11425971190262,19.520109869305024,yellow_brown_spots,,
600,Cattleya,Cattleya granulosa,Granulated Cattleya,sympodial,bifoliate,thick_aerial,South_America,4.249274750170608,1.8670045092843952,3.35671098912543,3.3784418542031665,3.919274463156812,3.4825482789002398,9.315762242159817,14.14122416348557,4.979656458035817,7,8.37744962407145,15.39570001933177,green_brown_granular,,
601,Phalaenopsis,Phalaenopsis amabilis,Moon Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.360468256203123,2.570888576081848,4.05953206486689,3.277444702069035,3.0288475782754256,3.260836524635307,0.1,29.786430546683526,10.73592360487204,12,0.4510537693670722,56.02541439817522,white_yellow_lip,plain_green,
602,Phalaenopsis,Phalaenopsis schilleriana,Thousand Beauty,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.2250883681435325,1.8493633309599269,3.635777983144071,2.198151165863337,2.051546394896831,2.6140416816605545,0.1,51.07907979788768,12.711815116848728,41,1.2594818406061128,49.61390923836835,pink_spotted,mottled_silver,
603,Phalaenopsis,Phalaenopsis sanderiana,Sander's Phalaenopsis,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.7651845944993996,1.8641323730120811,3.779261456093718,2.862287040198946,4.272812080948221,2.2399715062393044,0.1,31.394075106059827,7.784940883966211,26,2.7920248985760834,54.94714436816122,pink_white_striped,purple_silver,
604,Phalaenopsis,Phalaenopsis philippinensis,Philippine Moth Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.2227196824856823,1.6276373997697147,3.972155557371556,2.199079360568229,2.4819191509127667,2.2227422768327982,0.1,34.28162364554055,7.139021386973116,17,4.161581643973673,46.5328171871418,white_pink_bars,mottled_gray,
605,Phalaenopsis,Phalaenopsis equestris,Red Butterfly Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.69329315003246,1.4292951223306636,3.0093295130914353,1.3598228972955684,2.0071470342218314,1.8576012710906031,0.1,19.33781502141575,6.98028178238281,5,3.412428735394231,20.302998501937836,pink_purple_lip,plain_green,
606,Phalaenopsis,Phalaenopsis stuartiana,Stuart's Phalaenopsis,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.5106787518722924,1.8719805833174779,3.3836039998072764,2.5909321139612014,2.772713483307505,2.4379277470990663,0.1,12.183148618014586,10.844864623545234,20,0.32324305257993435,36.13630042444687,white_purple_spots,mottled_silver,
607,Phalaenopsis,Phalaenopsis amabilis,Moon Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.536068914082559,2.3386463084864664,4.587197345212479,2.7133957527602526,2.3310387770171026,3.7408179023351225,0.1,31.118208113833056,10.087257320161692,18,1.3690403732435066,34.55443747062385,white_yellow_lip,plain_green,
608,Phalaenopsis,Phalaenopsis schilleriana,Thousand Beauty,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.356623492910689,1.2826889479293233,3.473284581431128,2.3312501883370693,2.633663048749262,2.3409920620995655,0.1,45.895898139237225,10.08123684686768,28,1.9261255368722174,59.01067326941755,pink_spotted,mottled_silver,
609,Phalaenopsis,Phalaenopsis sanderiana,Sander's Phalaenopsis,monopodial,epiphytic,thick_aerial,Southeast_Asia,4.428738604647865,1.367884262623227,4.7771766187287446,2.573935905744152,3.90028125368498,2.642087036321829,0.1,28.490556744194784,7.704873074678145,23,1.9759775664061605,68.173712846381,pink_white_striped,purple_silver,
610,Phalaenopsis,Phalaenopsis philippinensis,Philippine Moth Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.3531961751078696,1.0671726465973999,3.307622617161697,2.15875111008342,2.0052193953096937,1.7436514759887114,0.1,30.107274985304365,12.327148026817284,13,2.948287695625869,47.082024518784564,white_pink_bars,mottled_gray,
611,Phalaenopsis,Phalaenopsis equestris,Red Butterfly Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.3907129712322766,1.8050182166983906,3.1606740488566714,1.4856187881905,1.6222551083165384,2.1958265363444616,0.1,23.086918068481797,6.045870695057351,13,1.63960774720976,34.79217846799815,pink_purple_lip,plain_green,
612,Phalaenopsis,Phalaenopsis stuartiana,Stuart's Phalaenopsis,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.3948872778521713,2.030192208780746,3.57212676114102,2.4323135226152943,2.8339461833444415,2.774247749687393,0.1,26.42690138775274,9.331475320094574,25,2.0330505167232023,52.407278500082555,white_purple_spots,mottled_silver,
613,Phalaenopsis,Phalaenopsis amabilis,Moon Orchid,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.9904132091726265,2.502816558405356,4.259098353647952,2.540400591810737,3.6418033929970846,2.3535206649324327,0.1,21.79523703941642,10.505279255912146,12,1.3406190228159,48.93916167780341,white_yellow_lip,plain_green,
614,Phalaenopsis,Phalaenopsis schilleriana,Thousand Beauty,monopodial,epiphytic,thick_aerial,Southeast_Asia,2.705329470847361,1.8830793328818838,3.5532527317736267,2.094263346043888,2.281615229154029,1.795105098933958,0.1,46.45138704086462,13.957918920797772,32,0.736798741482837,45.703123961101255,pink_spotted,mottled_silver,
615,Phalaenopsis,Phalaenopsis sanderiana,Sander's Phalaenopsis,monopodial,epiphytic,thick_aerial,Southeast_Asia,3.717605764144801,1.6775505250261824,3.593746088293934,2.5485844256798185,2.8502744035573935,3.0676340841070093,0.1,44.80965222501217,8.765114295003572,20,1.0495318585050177,54.04202491848581,pink_white_striped,purple_silver,
